filename,artist,title,tempo mean,tempo std,swing ?,swing ratio median,swing ratio iqr,swing confidence,meter,ternary ?,beat by measure
metal.00096.wav,Rage Against The Machine,Killing In The Name,97.41,18.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
metal.00097.wav,Rage Against The Machine,Wake Up,81.21,3.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
metal.00098.wav,Rage Against The Machine,Fistful Of Steel,77.42,1.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
metal.00099.wav,Rage Against The Machine,Freedom,72.81,1.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00000.wav,Mandy Moore,Saturate Me,66.50,0.21,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00001.wav,Spice Girls,Wasting My Time,105.99,0.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00002.wav,Mariah Carey,My All,126.20,0.77,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00003.wav,Alanis Morissette,Hand in my pocket,93.26,6.67,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00004.wav,Alanis Morissette,Head Over Feet,80.30,0.37,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00005.wav,Alanis Morissette,Ironic,85.16,1.06,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00006.wav,Alanis Morissette,Thank U,93.67,6.33,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00007.wav,Alanis Morissette,Uninvited,63.44,0.31,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00008.wav,Alanis Morissette,You Learn,84.10,0.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00009.wav,Alanis Morissette,You Oughta Know,105.39,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00010.wav,,I'll Be Watching You,108.31,10.14,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00011.wav,Celine Dion,The Prayer,59.32,4.81,no,,,,4/4,no,[4 4 4 4 4 4]
pop.00012.wav,"Aretha Franklin, Celine Dion, Mariah Carey, Shania Twain & Gloria Estefan",You Make Me Feel Like A Natural Woman,98.62,1.61,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
pop.00013.wav,Babyface,Every Time I Close My Eyes,71.84,0.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00014.wav,,I'll Be Watching You,115.84,0.93,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00015.wav,Britney Spears,(You Drive Me) Crazy,104.04,0.65,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00016.wav,Britney Spears,(I Can't Get No) Satisfaction,109.94,3.23,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00017.wav,Britney Spears,(I Can't Get No) Satisfaction,110.69,6.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00018.wav,Britney Spears,Autumn Goodbye,121.99,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00019.wav,Britney Spears,Baby One More Time,93.03,0.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00020.wav,Britney Spears,Can't Make You Love Me,108.01,0.73,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00021.wav,Britney Spears,(You Drive Me) Crazy,101.85,5.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00022.wav,Britney Spears,(You Drive Me) Crazy,104.04,0.65,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00023.wav,Britney Spears,I'm So Curious,102.96,0.75,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00024.wav,Britney Spears,Deep in my heart,116.95,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00025.wav,Britney Spears,From The Bottom Of My Broken Heart,74.94,0.42,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00026.wav,Britney Spears,I'll Never Stop Loving You,76.97,5.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00027.wav,Britney Spears,Born To Make You Happy,84.10,0.30,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00028.wav,Britney Spears,I Will Be There,101.00,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00029.wav,Britney Spears,I Will Still Love You,79.98,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00030.wav,Britney Spears,Lucky,94.92,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00031.wav,Britney Spears,Lucky,94.92,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00032.wav,Britney Spears,Oops I did it again,95.05,0.46,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00033.wav,Britney Spears,Pepsi Now and Then,98.95,2.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00034.wav,Britney Spears,Sometimes,95.99,0.42,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00035.wav,Britney Spears,Stronger,108.10,0.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00036.wav,Britney Spears,Thinkin' About You,97.82,0.78,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00037.wav,Britney Spears,(You Drive Me) Crazy,104.10,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00038.wav,Britney Spears,What U See (is what you get),93.05,0.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00039.wav,Celine Dion,Dreamin' Of You,82.89,0.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00040.wav,Celine Dion,I want you to need me,65.00,0.39,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00041.wav,Peabo Bryson & Regina Belle,A Whole New World,53.70,0.99,no,,,,4/4,no,[4 4 4 4 4 4]
pop.00042.wav,Celine Dion,That's The Way It Is,93.15,0.39,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00043.wav,Cher,Believe,265.93,1.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00044.wav,Christina Aguilera,Come On Over (All I Want Is You),118.90,0.35,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00045.wav,Christina Aguilera,Genie In A Bottle,87.94,0.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00046.wav,Christina Aguilera,Genie In A Bottle,87.91,0.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00047.wav,Christina Aguilera,Lady Marmalade,110.65,5.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00048.wav,Christina Aguilera,Lady Marmalade,127.92,0.78,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00049.wav,Christina Aguilera,Pero Me Acuerdo De Ti,59.01,0.19,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00050.wav,Christina Aguilera,What a girl wants,70.11,0.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00051.wav,Christina Aguilera,Lady Marmalade,113.62,11.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00052.wav,Destiny's Child,Bootylicious,103.41,3.97,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00053.wav,Destiny's Child,Outro Amazing Grace,64.37,1.25,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00054.wav,Destiny's Child,Bootylicious,97.99,1.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00055.wav,Destiny's Child,Bug A Boo,105.88,10.13,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00056.wav,Destiny's Child,"Jumpin', Jumpin'",89.02,0.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00057.wav,Destiny's Child,Bootylicious,103.32,3.31,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00058.wav,Destiny's Child,Independent Women Part I,98.34,0.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00059.wav,Destiny's Child,"Jumpin', Jumpin'",89.02,0.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00060.wav,Destiny's Child,Bootylicious,97.48,2.05,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00061.wav,Destiny's Child,Apple Pie a La Mode,95.94,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00062.wav,Destiny's Child,Survivor,80.64,0.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00063.wav,Diana Ross,Ain't No Mountain High Enough,61.19,0.83,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00064.wav,,,135.40,29.54,no,,,,,no,[4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 4 4]
pop.00065.wav,Prince,The Beautiful Ones,59.30,10.50,no,,,,4/4,no,[4 4 4 4 4 4]
pop.00066.wav,Enrique Iglesias,Could I Have This Kiss Forever,81.81,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
pop.00067.wav,Janet Jackson,All For You,113.33,1.09,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00068.wav,Janet Jackson,Someone To Call My Lover,64.13,1.15,no,,,,4/4,no,[4 4 4 4 4 4 4]
pop.00069.wav,Janet Jackson,If,105.57,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00070.wav,Janet Jackson,I Get Lonely,125.01,0.86,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00071.wav,Janet Jackson,All For You,113.34,1.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00072.wav,Janet Jackson,Miss You Much,115.24,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00073.wav,Janet Jackson,Someone To Call My Lover,127.86,0.65,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00074.wav,Jennifer Lopez,I'm Real (Remix),83.66,1.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
pop.00075.wav,Jennifer Lopez,If you had my love,94.08,0.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00076.wav,Jennifer Lopez,Dance With Me,54.92,0.16,no,,,,4/4,no,[4 4 4 4 4 4]
pop.00077.wav,Jennifer Lopez,I'm Real,110.84,0.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00078.wav,Jennifer Lopez,Play,104.81,0.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00079.wav,Kate Bush,Couldbusting,112.80,1.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00080.wav,Christina Aguilera,Lady Marmalade,109.84,1.32,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00081.wav,Ladysmith Black Mambazo,Leaning On The Everlasting Arm,73.04,0.26,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00082.wav,Jennifer Lopez,If you had my love,126.92,1.54,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00083.wav,,American Pie,123.99,0.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00084.wav,Madonna,Don't Tell Me,99.99,0.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00085.wav,Madonna,Music,120.08,0.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00086.wav,Madonna,Cherish,132.05,0.99,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00087.wav,Mandy Moore,Crush,101.90,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00088.wav,Mandy Moore,Candy,99.86,0.68,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00089.wav,Mandy Moore,Candy,100.49,0.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00090.wav,Mandy Moore,Crush,102.04,0.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00091.wav,Mandy Moore,Everything My Heart Desires,114.90,0.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00092.wav,Mandy Moore,In My Pocket,109.04,0.65,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
pop.00093.wav,Mandy Moore,I Wanna Be With You,134.00,0.73,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00094.wav,Mandy Moore,I Wanna Be With You,74.99,0.27,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
pop.00095.wav,Mandy Moore,Love you for always,105.04,0.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00096.wav,Mandy Moore,Quit Breaking My Heart,90.95,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00097.wav,Mariah Carey,Sweetheart,99.13,1.36,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
pop.00098.wav,Mariah Carey,Emotions,114.87,0.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
pop.00099.wav,Mariah Carey,Always Be My Baby,79.03,0.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00000.wav,Bob Marley,Is This Love,122.25,0.72,yes,1.76,0.219,0.90000000000000002,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00001.wav,Bob Marley,No Woman No Cry,77.76,2.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
reggae.00002.wav,Bob Marley,Could You Be Loved,206.72,1.18,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00003.wav,Bob Marley,Three Little Birds,148.28,1.29,yes,1.44,0.008,0.84722222222222221,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00004.wav,Bob Marley,Buffalo Soldier,125.53,7.27,yes,1.64,0.000,0.95161290322580649,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00005.wav,Bob Marley,"Get Up, Stand Up",156.06,1.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00006.wav,Bob Marley,Stir it Up,150.51,1.20,yes,1.29,0.005,0.63513513513513509,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00007.wav,Bob Marley,One Love,152.08,1.12,yes,1.76,0.008,0.84931506849315064,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00008.wav,Bob Marley,I shot the Sheriff,193.32,6.80,yes,1.40,0.142,0.60416666666666663,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00009.wav,Bob Marley,Waiting in vain,157.92,1.18,yes,1.52,0.157,0.84615384615384615,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00010.wav,Bob Marley,Redemption Song,114.26,2.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00011.wav,Bob Marley,Satisfy My Soul,126.00,0.83,yes,1.81,0.000,0.80645161290322576,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00012.wav,Bob Marley,Exodus,262.61,2.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00013.wav,Bob Marley,Jamming,123.40,1.10,yes,1.62,0.000,0.78333333333333333,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00014.wav,Bob Marley,Natural Mystic,130.85,3.46,yes,1.81,0.217,0.890625,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00015.wav,Bob Marley,Easy Skanking,126.18,2.81,yes,1.19,0.118,0.9838709677419355,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00016.wav,Bob Marley,Iron Lion Zion,142.36,1.01,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00017.wav,Bob Marley,Crazy Baldhead,126.70,0.72,yes,1.93,0.652,0.83606557377049184,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00018.wav,Bob Marley,So Much Trouble In The World,156.10,3.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00019.wav,Bob Marley,War,146.32,1.30,yes,1.46,0.369,0.83098591549295775,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00020.wav,Bob Marley,Africa Unite,127.50,1.66,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00021.wav,Bob Marley,Trenchtown Rock,154.75,4.45,yes,1.48,0.351,0.10526315789473684,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00022.wav,Bob Marley,Keep On Moving,147.98,1.09,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00023.wav,Bob Marley,Sun Is Shining,129.48,0.97,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00024.wav,Bob Marley,Who The Cap Fits,138.97,2.04,yes,1.70,0.204,0.77611940298507465,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00025.wav,Bob Marley,One Drop,121.00,2.01,yes,1.92,0.000,0.75862068965517238,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00026.wav,Bob Marley,"Roots, Rock, Reggae",138.05,5.35,yes,2.21,0.426,1.0,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00027.wav,Bob Marley,Pimper's Paradise,135.64,7.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00028.wav,,,156.65,4.21,yes,1.46,0.228,0.80519480519480524,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00029.wav,,,150.04,0.99,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00030.wav,,,151.84,1.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00031.wav,,,158.87,1.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00032.wav,,,150.91,5.95,yes,1.75,0.022,0.89333333333333331,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00033.wav,Burning Spear,Burning Reggae,87.73,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
reggae.00034.wav,,,188.23,2.39,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00035.wav,,,163.85,1.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00036.wav,,,174.31,6.21,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00037.wav,,,152.62,4.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00038.wav,,,95.00,0.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
reggae.00039.wav,,,153.58,1.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00040.wav,,,92.70,1.38,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
reggae.00041.wav,Desmond Dekker,Israelites,146.63,1.64,yes,1.25,0.068,1.0,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00042.wav,Burning Spear,Dry and Heavy,120.36,1.94,yes,1.83,0.137,0.44067796610169491,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00043.wav,The Ethiopians,Reggae Hit the Town,155.62,4.13,yes,1.32,0.173,0.75324675324675328,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00044.wav,Burning Spear,Burning Reggae,175.23,1.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00045.wav,,,162.42,1.30,yes,1.43,0.032,0.875,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00046.wav,Dennis Brown,It's Magic,169.45,0.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00047.wav,Dennis Brown,Money in My Pocket,146.91,1.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00048.wav,Dennis Brown,Westbound Train,174.69,1.54,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00049.wav,Desmond Dekker,Shanty Town,194.47,2.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00050.wav,Burning Spear,Identity,188.60,1.75,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00051.wav,,,127.92,0.81,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00052.wav,Pras,Ghetto Superstar (That Is What You Are),99.79,2.07,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
reggae.00053.wav,,,152.88,2.57,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00054.wav,Bob Marley,Three Little Birds,148.11,1.65,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00055.wav,Bob Marley,Sun Is Shining (remix),129.23,5.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00056.wav,Bob Marley,"Get Up, Stand Up",156.10,2.14,yes,1.86,0.900,0.24675324675324675,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00057.wav,Bob Marley,I shot the Sheriff,192.77,4.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00058.wav,Bob Marley,Jamming,123.10,2.35,yes,1.62,0.234,0.77049180327868849,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00059.wav,Bob Marley,One Love,154.49,1.26,yes,1.71,0.384,0.21052631578947367,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00060.wav,Bob Marley,Redemption Song,113.87,1.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00061.wav,Bounty Killer,Living Dangerously,92.01,0.42,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
reggae.00062.wav,,,151.26,2.93,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00063.wav,Burning Spear,Marcus Garvey,183.39,2.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00064.wav,Dennis Brown,Make It Easy,171.40,1.90,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00065.wav,Dennis Brown,,177.06,3.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00066.wav,Dennis Brown,Sitting And Watching,79.48,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00067.wav,Dennis Brown,Some like it hot,167.26,1.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00068.wav,Dennis Brown,Wolf and Leopards,137.24,1.99,yes,1.34,0.008,0.83823529411764708,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00069.wav,Desmond Dekker,Israelites,146.19,1.30,yes,1.25,0.063,1.0,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00070.wav,Gregory Isaacs,John Law,176.14,2.90,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00071.wav,Dennis Brown,Big Ships,140.66,2.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00072.wav,Freddie McGregor,Prophecy,83.88,1.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
reggae.00073.wav,Bounty Killer,Hip-Hopera,83.86,0.90,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00074.wav,Bounty Killer,Hip-Hopera,83.93,0.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00075.wav,Peter Tosh,Legalize It,144.98,1.29,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00076.wav,Gregory Isaacs,Night Nurse,78.64,0.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
reggae.00077.wav,Gregory Isaacs,The Border,148.08,1.39,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00078.wav,Gregory Isaacs,Universal Tribulation,160.15,9.11,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00079.wav,,,151.71,2.95,yes,1.35,0.175,0.85333333333333339,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
reggae.00080.wav,Ini Kamoze,Here Comes The Hot Stepper(remix),100.29,0.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
